anio,mes,departamento,pais_origen,vnr_origen,vnr_total_depto
2019,9,CAQUETÁ,Alemania,2.0,32.0
2019,9,CAQUETÁ,Argentina,2.0,32.0
2019,9,CAQUETÁ,El Salvador,2.0,32.0
2019,9,CAQUETÁ,Estados Unidos,2.0,32.0
2019,9,CAQUETÁ,Bolivia,1.0,32.0
2019,9,CAQUETÁ,Brasil,1.0,32.0
2019,9,CAQUETÁ,Canadá,1.0,32.0
2019,9,CAQUETÁ,Italia,1.0,32.0
2019,9,CAQUETÁ,Perú,1.0,32.0
2019,9,CAQUETÁ,Suecia,1.0,32.0
2019,10,CAQUETÁ,Ecuador,16.0,48.0
2019,10,CAQUETÁ,Costa Rica,8.0,48.0
2019,10,CAQUETÁ,Estados Unidos,7.0,48.0
2019,10,CAQUETÁ,Brasil,3.0,48.0
2019,10,CAQUETÁ,Panamá,3.0,48.0
2019,10,CAQUETÁ,Australia,2.0,48.0
2019,10,CAQUETÁ,Perú,2.0,48.0
2019,10,CAQUETÁ,Alemania,1.0,48.0
2019,10,CAQUETÁ,Bolivia,1.0,48.0
2019,10,CAQUETÁ,Chile,1.0,48.0
2019,10,CAQUETÁ,Chipre,1.0,48.0
2019,10,CAQUETÁ,España,1.0,48.0
2019,10,CAQUETÁ,México,1.0,48.0
2019,10,CAQUETÁ,Suecia,1.0,48.0
2019,11,CAQUETÁ,Ecuador,30.0,90.0
2019,11,CAQUETÁ,Perú,16.0,90.0
2019,11,CAQUETÁ,Estados Unidos,10.0,90.0
2019,11,CAQUETÁ,México,10.0,90.0
2019,11,CAQUETÁ,Brasil,5.0,90.0
2019,11,CAQUETÁ,Argentina,4.0,90.0
2019,11,CAQUETÁ,Cuba,3.0,90.0
2019,11,CAQUETÁ,Alemania,2.0,90.0
2019,11,CAQUETÁ,Chile,2.0,90.0
2019,11,CAQUETÁ,España,2.0,90.0
2019,11,CAQUETÁ,Portugal,2.0,90.0
2019,11,CAQUETÁ,Canadá,1.0,90.0
2019,11,CAQUETÁ,Guatemala,1.0,90.0
2019,11,CAQUETÁ,Honduras,1.0,90.0
2019,11,CAQUETÁ,Suecia,1.0,90.0
2019,12,CAQUETÁ,Ecuador,33.0,85.0
2019,12,CAQUETÁ,Canadá,10.0,85.0
2019,12,CAQUETÁ,Estados Unidos,9.0,85.0
2019,12,CAQUETÁ,México,7.0,85.0
2019,12,CAQUETÁ,Panamá,5.0,85.0
2019,12,CAQUETÁ,Chile,4.0,85.0
2019,12,CAQUETÁ,Francia,3.0,85.0
2019,12,CAQUETÁ,Costa Rica,2.0,85.0
2019,12,CAQUETÁ,España,2.0,85.0
2019,12,CAQUETÁ,Perú,2.0,85.0
2019,12,CAQUETÁ,Alemania,1.0,85.0
2019,12,CAQUETÁ,Argentina,1.0,85.0
2019,12,CAQUETÁ,El Salvador,1.0,85.0
2019,12,CAQUETÁ,Guatemala,1.0,85.0
2019,12,CAQUETÁ,Italia,1.0,85.0
2019,12,CAQUETÁ,Paraguay,1.0,85.0
2019,12,CAQUETÁ,Polonia,1.0,85.0
2019,12,CAQUETÁ,República Dominicana,1.0,85.0
2020,1,CAQUETÁ,Ecuador,15.0,60.0
2020,1,CAQUETÁ,Brasil,7.0,60.0
2020,1,CAQUETÁ,Chile,7.0,60.0
2020,1,CAQUETÁ,Bolivia,5.0,60.0
2020,1,CAQUETÁ,Perú,4.0,60.0
2020,1,CAQUETÁ,Argentina,3.0,60.0
2020,1,CAQUETÁ,Canadá,3.0,60.0
2020,1,CAQUETÁ,España,3.0,60.0
2020,1,CAQUETÁ,Estados Unidos,3.0,60.0
2020,1,CAQUETÁ,México,3.0,60.0
2020,1,CAQUETÁ,El Salvador,1.0,60.0
2020,1,CAQUETÁ,Francia,1.0,60.0
2020,1,CAQUETÁ,Grecia,1.0,60.0
2020,1,CAQUETÁ,Países Bajos,1.0,60.0
2020,1,CAQUETÁ,Paraguay,1.0,60.0
2020,1,CAQUETÁ,Suecia,1.0,60.0
2020,1,CAQUETÁ,Uruguay,1.0,60.0
2020,2,CAQUETÁ,Ecuador,6.0,30.0
2020,2,CAQUETÁ,Estados Unidos,5.0,30.0
2020,2,CAQUETÁ,Cuba,4.0,30.0
2020,2,CAQUETÁ,México,3.0,30.0
2020,2,CAQUETÁ,Alemania,2.0,30.0
2020,2,CAQUETÁ,Perú,2.0,30.0
2020,2,CAQUETÁ,Bélgica,1.0,30.0
2020,2,CAQUETÁ,Brasil,1.0,30.0
2020,2,CAQUETÁ,España,1.0,30.0
2020,2,CAQUETÁ,Francia,1.0,30.0
2020,2,CAQUETÁ,Honduras,1.0,30.0
2020,2,CAQUETÁ,Italia,1.0,30.0
2020,2,CAQUETÁ,Países Bajos,1.0,30.0
2020,2,CAQUETÁ,Reino Unido,1.0,30.0
2020,3,CAQUETÁ,Ecuador,7.0,17.0
2020,3,CAQUETÁ,Perú,4.0,17.0
2020,3,CAQUETÁ,Canadá,1.0,17.0
2020,3,CAQUETÁ,El Salvador,1.0,17.0
2020,3,CAQUETÁ,España,1.0,17.0
2020,3,CAQUETÁ,Grecia,1.0,17.0
2020,3,CAQUETÁ,México,1.0,17.0
2020,3,CAQUETÁ,Sin Especificar,1.0,17.0
2020,9,CAQUETÁ,Brasil,1.0,2.0
2020,9,CAQUETÁ,Suecia,1.0,2.0
2020,10,CAQUETÁ,Ecuador,3.0,11.0
2020,10,CAQUETÁ,Estados Unidos,3.0,11.0
2020,10,CAQUETÁ,México,2.0,11.0
2020,10,CAQUETÁ,Organismos internacionales,1.0,11.0
2020,10,CAQUETÁ,Perú,1.0,11.0
2020,10,CAQUETÁ,Polonia,1.0,11.0
2020,11,CAQUETÁ,Estados Unidos,8.0,20.0
2020,11,CAQUETÁ,Perú,2.0,20.0
2020,11,CAQUETÁ,Brasil,1.0,20.0
2020,11,CAQUETÁ,Canadá,1.0,20.0
2020,11,CAQUETÁ,Ecuador,1.0,20.0
2020,11,CAQUETÁ,El Salvador,1.0,20.0
2020,11,CAQUETÁ,Grecia,1.0,20.0
2020,11,CAQUETÁ,Guatemala,1.0,20.0
2020,11,CAQUETÁ,Italia,1.0,20.0
2020,11,CAQUETÁ,México,1.0,20.0
2020,11,CAQUETÁ,Panamá,1.0,20.0
2020,11,CAQUETÁ,Uruguay,1.0,20.0
2020,12,CAQUETÁ,Estados Unidos,10.0,50.0
2020,12,CAQUETÁ,México,9.0,50.0
2020,12,CAQUETÁ,Canadá,7.0,50.0
2020,12,CAQUETÁ,Brasil,4.0,50.0
2020,12,CAQUETÁ,Perú,4.0,50.0
2020,12,CAQUETÁ,Argentina,3.0,50.0
2020,12,CAQUETÁ,Ecuador,3.0,50.0
2020,12,CAQUETÁ,Panamá,3.0,50.0
2020,12,CAQUETÁ,España,2.0,50.0
2020,12,CAQUETÁ,Aruba,1.0,50.0
2020,12,CAQUETÁ,Francia,1.0,50.0
2020,12,CAQUETÁ,Guatemala,1.0,50.0
2020,12,CAQUETÁ,India,1.0,50.0
2020,12,CAQUETÁ,Reino Unido,1.0,50.0
2021,1,CAQUETÁ,Turquía,4.0,27.0
2021,1,CAQUETÁ,Chile,3.0,27.0
2021,1,CAQUETÁ,España,3.0,27.0
2021,1,CAQUETÁ,México,3.0,27.0
2021,1,CAQUETÁ,Perú,3.0,27.0
2021,1,CAQUETÁ,Brasil,2.0,27.0
2021,1,CAQUETÁ,Canadá,2.0,27.0
2021,1,CAQUETÁ,Estados Unidos,2.0,27.0
2021,1,CAQUETÁ,Azerbaiyán,1.0,27.0
2021,1,CAQUETÁ,Costa Rica,1.0,27.0
2021,1,CAQUETÁ,Ecuador,1.0,27.0
2021,1,CAQUETÁ,Francia,1.0,27.0
2021,1,CAQUETÁ,Rusia,1.0,27.0
2021,2,CAQUETÁ,Estados Unidos,8.0,25.0
2021,2,CAQUETÁ,Canadá,3.0,25.0
2021,2,CAQUETÁ,España,3.0,25.0
2021,2,CAQUETÁ,México,3.0,25.0
2021,2,CAQUETÁ,Argentina,1.0,25.0
2021,2,CAQUETÁ,Bélgica,1.0,25.0
2021,2,CAQUETÁ,Chile,1.0,25.0
2021,2,CAQUETÁ,Ecuador,1.0,25.0
2021,2,CAQUETÁ,Italia,1.0,25.0
2021,2,CAQUETÁ,Perú,1.0,25.0
2021,2,CAQUETÁ,Siria,1.0,25.0
2021,2,CAQUETÁ,Turquía,1.0,25.0
2021,3,CAQUETÁ,Alemania,7.0,27.0
2021,3,CAQUETÁ,Estados Unidos,5.0,27.0
2021,3,CAQUETÁ,Austria,4.0,27.0
2021,3,CAQUETÁ,Perú,2.0,27.0
2021,3,CAQUETÁ,Argentina,1.0,27.0
2021,3,CAQUETÁ,Azerbaiyán,1.0,27.0
2021,3,CAQUETÁ,Chile,1.0,27.0
2021,3,CAQUETÁ,China,1.0,27.0
2021,3,CAQUETÁ,El Salvador,1.0,27.0
2021,3,CAQUETÁ,España,1.0,27.0
2021,3,CAQUETÁ,Francia,1.0,27.0
2021,3,CAQUETÁ,México,1.0,27.0
2021,3,CAQUETÁ,Uruguay,1.0,27.0
2021,4,CAQUETÁ,Estados Unidos,12.0,23.0
2021,4,CAQUETÁ,Argentina,2.0,23.0
2021,4,CAQUETÁ,Austria,1.0,23.0
2021,4,CAQUETÁ,Cuba,1.0,23.0
2021,4,CAQUETÁ,Ecuador,1.0,23.0
2021,4,CAQUETÁ,España,1.0,23.0
2021,4,CAQUETÁ,Hungría,1.0,23.0
2021,4,CAQUETÁ,México,1.0,23.0
2021,4,CAQUETÁ,Países Bajos,1.0,23.0
2021,4,CAQUETÁ,Panamá,1.0,23.0
2021,4,CAQUETÁ,Uruguay,1.0,23.0
2021,5,CAQUETÁ,Estados Unidos,14.0,28.0
2021,5,CAQUETÁ,Cuba,4.0,28.0
2021,5,CAQUETÁ,España,4.0,28.0
2021,5,CAQUETÁ,México,2.0,28.0
2021,5,CAQUETÁ,Brasil,1.0,28.0
2021,5,CAQUETÁ,Canadá,1.0,28.0
2021,5,CAQUETÁ,Costa Rica,1.0,28.0
2021,5,CAQUETÁ,Turquía,1.0,28.0
2021,6,CAQUETÁ,Estados Unidos,12.0,31.0
2021,6,CAQUETÁ,España,6.0,31.0
2021,6,CAQUETÁ,Canadá,4.0,31.0
2021,6,CAQUETÁ,México,2.0,31.0
2021,6,CAQUETÁ,Alemania,1.0,31.0
2021,6,CAQUETÁ,Brasil,1.0,31.0
2021,6,CAQUETÁ,Chile,1.0,31.0
2021,6,CAQUETÁ,China,1.0,31.0
2021,6,CAQUETÁ,Costa Rica,1.0,31.0
2021,6,CAQUETÁ,Ecuador,1.0,31.0
2021,6,CAQUETÁ,Países Bajos,1.0,31.0
2021,7,CAQUETÁ,Estados Unidos,18.0,59.0
2021,7,CAQUETÁ,España,6.0,59.0
2021,7,CAQUETÁ,Perú,6.0,59.0
2021,7,CAQUETÁ,Alemania,5.0,59.0
2021,7,CAQUETÁ,Brasil,4.0,59.0
2021,7,CAQUETÁ,México,3.0,59.0
2021,7,CAQUETÁ,Canadá,2.0,59.0
2021,7,CAQUETÁ,Cuba,2.0,59.0
2021,7,CAQUETÁ,Ecuador,2.0,59.0
2021,7,CAQUETÁ,El Salvador,2.0,59.0
2021,7,CAQUETÁ,Italia,2.0,59.0
2021,7,CAQUETÁ,Argentina,1.0,59.0
2021,7,CAQUETÁ,Azerbaiyán,1.0,59.0
2021,7,CAQUETÁ,Organismos internacionales,1.0,59.0
2021,7,CAQUETÁ,Países Bajos,1.0,59.0
2021,7,CAQUETÁ,Reino Unido,1.0,59.0
2021,7,CAQUETÁ,República Dominicana,1.0,59.0
2021,7,CAQUETÁ,Suiza,1.0,59.0
2021,8,CAQUETÁ,Estados Unidos,11.0,38.0
2021,8,CAQUETÁ,España,4.0,38.0
2021,8,CAQUETÁ,Perú,4.0,38.0
2021,8,CAQUETÁ,Brasil,3.0,38.0
2021,8,CAQUETÁ,Chile,3.0,38.0
2021,8,CAQUETÁ,Alemania,2.0,38.0
2021,8,CAQUETÁ,Canadá,2.0,38.0
2021,8,CAQUETÁ,Cuba,2.0,38.0
2021,8,CAQUETÁ,Ecuador,2.0,38.0
2021,8,CAQUETÁ,Guatemala,2.0,38.0
2021,8,CAQUETÁ,Panamá,2.0,38.0
2021,8,CAQUETÁ,México,1.0,38.0
2021,9,CAQUETÁ,Estados Unidos,10.0,30.0
2021,9,CAQUETÁ,Chile,5.0,30.0
2021,9,CAQUETÁ,México,4.0,30.0
2021,9,CAQUETÁ,Austria,1.0,30.0
2021,9,CAQUETÁ,Bosnia,1.0,30.0
2021,9,CAQUETÁ,Brasil,1.0,30.0
2021,9,CAQUETÁ,Ecuador,1.0,30.0
2021,9,CAQUETÁ,España,1.0,30.0
2021,9,CAQUETÁ,Francia,1.0,30.0
2021,9,CAQUETÁ,Israel,1.0,30.0
2021,9,CAQUETÁ,Italia,1.0,30.0
2021,9,CAQUETÁ,Países Bajos,1.0,30.0
2021,9,CAQUETÁ,Paraguay,1.0,30.0
2021,9,CAQUETÁ,Perú,1.0,30.0
2021,10,CAQUETÁ,Brasil,7.0,45.0
2021,10,CAQUETÁ,Panamá,7.0,45.0
2021,10,CAQUETÁ,Estados Unidos,6.0,45.0
2021,10,CAQUETÁ,Canadá,5.0,45.0
2021,10,CAQUETÁ,México,4.0,45.0
2021,10,CAQUETÁ,Chile,3.0,45.0
2021,10,CAQUETÁ,Perú,3.0,45.0
2021,10,CAQUETÁ,Costa Rica,2.0,45.0
2021,10,CAQUETÁ,Portugal,2.0,45.0
2021,10,CAQUETÁ,Bélgica,1.0,45.0
2021,10,CAQUETÁ,Ecuador,1.0,45.0
2021,10,CAQUETÁ,El Salvador,1.0,45.0
2021,10,CAQUETÁ,España,1.0,45.0
2021,10,CAQUETÁ,Francia,1.0,45.0
2021,10,CAQUETÁ,Países Bajos,1.0,45.0
2021,11,CAQUETÁ,Estados Unidos,11.0,56.0
2021,11,CAQUETÁ,México,7.0,56.0
2021,11,CAQUETÁ,Canadá,6.0,56.0
2021,11,CAQUETÁ,Costa Rica,5.0,56.0
2021,11,CAQUETÁ,España,4.0,56.0
2021,11,CAQUETÁ,Austria,3.0,56.0
2021,11,CAQUETÁ,Alemania,2.0,56.0
2021,11,CAQUETÁ,Cuba,2.0,56.0
2021,11,CAQUETÁ,El Salvador,2.0,56.0
2021,11,CAQUETÁ,Guatemala,2.0,56.0
2021,11,CAQUETÁ,Argentina,1.0,56.0
2021,11,CAQUETÁ,Bélgica,1.0,56.0
2021,11,CAQUETÁ,Bolivia,1.0,56.0
2021,11,CAQUETÁ,Brasil,1.0,56.0
2021,11,CAQUETÁ,Bulgaria,1.0,56.0
2021,11,CAQUETÁ,Chile,1.0,56.0
2021,11,CAQUETÁ,Croacia,1.0,56.0
2021,11,CAQUETÁ,Filipinas,1.0,56.0
2021,11,CAQUETÁ,Francia,1.0,56.0
2021,11,CAQUETÁ,India,1.0,56.0
2021,11,CAQUETÁ,Italia,1.0,56.0
2021,11,CAQUETÁ,Suiza,1.0,56.0
2021,12,CAQUETÁ,Estados Unidos,21.0,107.0
2021,12,CAQUETÁ,Canadá,18.0,107.0
2021,12,CAQUETÁ,Ecuador,18.0,107.0
2021,12,CAQUETÁ,España,9.0,107.0
2021,12,CAQUETÁ,México,7.0,107.0
2021,12,CAQUETÁ,Panamá,6.0,107.0
2021,12,CAQUETÁ,Brasil,4.0,107.0
2021,12,CAQUETÁ,Alemania,3.0,107.0
2021,12,CAQUETÁ,Chile,3.0,107.0
2021,12,CAQUETÁ,Perú,3.0,107.0
2021,12,CAQUETÁ,Argentina,2.0,107.0
2021,12,CAQUETÁ,Costa Rica,2.0,107.0
2021,12,CAQUETÁ,Francia,2.0,107.0
2021,12,CAQUETÁ,Guatemala,2.0,107.0
2021,12,CAQUETÁ,Antillas Neerlandesas,1.0,107.0
2021,12,CAQUETÁ,Bélgica,1.0,107.0
2021,12,CAQUETÁ,Cuba,1.0,107.0
2021,12,CAQUETÁ,Hungría,1.0,107.0
2021,12,CAQUETÁ,Italia,1.0,107.0
2021,12,CAQUETÁ,Lituania,1.0,107.0
2021,12,CAQUETÁ,Portugal,1.0,107.0
2022,1,CAQUETÁ,México,49.0,139.0
2022,1,CAQUETÁ,Estados Unidos,10.0,139.0
2022,1,CAQUETÁ,Bolivia,9.0,139.0
2022,1,CAQUETÁ,Argentina,8.0,139.0
2022,1,CAQUETÁ,Canadá,8.0,139.0
2022,1,CAQUETÁ,Ecuador,8.0,139.0
2022,1,CAQUETÁ,Guatemala,6.0,139.0
2022,1,CAQUETÁ,El Salvador,5.0,139.0
2022,1,CAQUETÁ,Perú,5.0,139.0
2022,1,CAQUETÁ,República Dominicana,5.0,139.0
2022,1,CAQUETÁ,Chile,4.0,139.0
2022,1,CAQUETÁ,Italia,4.0,139.0
2022,1,CAQUETÁ,Bélgica,3.0,139.0
2022,1,CAQUETÁ,España,3.0,139.0
2022,1,CAQUETÁ,Cuba,2.0,139.0
2022,1,CAQUETÁ,Austria,1.0,139.0
2022,1,CAQUETÁ,Brasil,1.0,139.0
2022,1,CAQUETÁ,Costa Rica,1.0,139.0
2022,1,CAQUETÁ,Honduras,1.0,139.0
2022,1,CAQUETÁ,Países Bajos,1.0,139.0
2022,1,CAQUETÁ,Panamá,1.0,139.0
2022,1,CAQUETÁ,Paraguay,1.0,139.0
2022,1,CAQUETÁ,Reino Unido,1.0,139.0
2022,1,CAQUETÁ,Suiza,1.0,139.0
2022,1,CAQUETÁ,Uruguay,1.0,139.0
2022,2,CAQUETÁ,Ecuador,13.0,64.0
2022,2,CAQUETÁ,Estados Unidos,11.0,64.0
2022,2,CAQUETÁ,Panamá,7.0,64.0
2022,2,CAQUETÁ,México,6.0,64.0
2022,2,CAQUETÁ,Canadá,5.0,64.0
2022,2,CAQUETÁ,Alemania,3.0,64.0
2022,2,CAQUETÁ,Cuba,3.0,64.0
2022,2,CAQUETÁ,Chile,2.0,64.0
2022,2,CAQUETÁ,España,2.0,64.0
2022,2,CAQUETÁ,Francia,2.0,64.0
2022,2,CAQUETÁ,Perú,2.0,64.0
2022,2,CAQUETÁ,Bélgica,1.0,64.0
2022,2,CAQUETÁ,Bolivia,1.0,64.0
2022,2,CAQUETÁ,Brasil,1.0,64.0
2022,2,CAQUETÁ,Israel,1.0,64.0
2022,2,CAQUETÁ,Italia,1.0,64.0
2022,2,CAQUETÁ,Portugal,1.0,64.0
2022,2,CAQUETÁ,República Dominicana,1.0,64.0
2022,2,CAQUETÁ,Taiwán,1.0,64.0
2022,3,CAQUETÁ,Ecuador,24.0,78.0
2022,3,CAQUETÁ,Guatemala,14.0,78.0
2022,3,CAQUETÁ,Estados Unidos,9.0,78.0
2022,3,CAQUETÁ,Canadá,6.0,78.0
2022,3,CAQUETÁ,Cuba,4.0,78.0
2022,3,CAQUETÁ,España,4.0,78.0
2022,3,CAQUETÁ,Grecia,3.0,78.0
2022,3,CAQUETÁ,El Salvador,2.0,78.0
2022,3,CAQUETÁ,Italia,2.0,78.0
2022,3,CAQUETÁ,Reino Unido,2.0,78.0
2022,3,CAQUETÁ,Alemania,1.0,78.0
2022,3,CAQUETÁ,Brasil,1.0,78.0
2022,3,CAQUETÁ,Irlanda,1.0,78.0
2022,3,CAQUETÁ,Israel,1.0,78.0
2022,3,CAQUETÁ,México,1.0,78.0
2022,3,CAQUETÁ,Panamá,1.0,78.0
2022,3,CAQUETÁ,Perú,1.0,78.0
2022,3,CAQUETÁ,Turquía,1.0,78.0
2022,4,CAQUETÁ,Estados Unidos,29.0,85.0
2022,4,CAQUETÁ,Ecuador,19.0,85.0
2022,4,CAQUETÁ,México,5.0,85.0
2022,4,CAQUETÁ,Costa Rica,3.0,85.0
2022,4,CAQUETÁ,Países Bajos,3.0,85.0
2022,4,CAQUETÁ,República Dominicana,3.0,85.0
2022,4,CAQUETÁ,Alemania,2.0,85.0
2022,4,CAQUETÁ,Canadá,2.0,85.0
2022,4,CAQUETÁ,El Salvador,2.0,85.0
2022,4,CAQUETÁ,Panamá,2.0,85.0
2022,4,CAQUETÁ,Reino Unido,2.0,85.0
2022,4,CAQUETÁ,República Checa,2.0,85.0
2022,4,CAQUETÁ,Argentina,1.0,85.0
2022,4,CAQUETÁ,Australia,1.0,85.0
2022,4,CAQUETÁ,Bolivia,1.0,85.0
2022,4,CAQUETÁ,Brasil,1.0,85.0
2022,4,CAQUETÁ,Cuba,1.0,85.0
2022,4,CAQUETÁ,España,1.0,85.0
2022,4,CAQUETÁ,India,1.0,85.0
2022,4,CAQUETÁ,Irlanda,1.0,85.0
2022,4,CAQUETÁ,Nueva Zelanda,1.0,85.0
2022,4,CAQUETÁ,Portugal,1.0,85.0
2022,4,CAQUETÁ,Uruguay,1.0,85.0
2022,5,CAQUETÁ,Estados Unidos,18.0,63.0
2022,5,CAQUETÁ,Ecuador,17.0,63.0
2022,5,CAQUETÁ,México,6.0,63.0
2022,5,CAQUETÁ,Canadá,5.0,63.0
2022,5,CAQUETÁ,España,3.0,63.0
2022,5,CAQUETÁ,India,3.0,63.0
2022,5,CAQUETÁ,Alemania,2.0,63.0
2022,5,CAQUETÁ,Reino Unido,2.0,63.0
2022,5,CAQUETÁ,Argentina,1.0,63.0
2022,5,CAQUETÁ,Austria,1.0,63.0
2022,5,CAQUETÁ,China,1.0,63.0
2022,5,CAQUETÁ,Cuba,1.0,63.0
2022,5,CAQUETÁ,Guatemala,1.0,63.0
2022,5,CAQUETÁ,Italia,1.0,63.0
2022,5,CAQUETÁ,Organismos internacionales,1.0,63.0
2022,6,CAQUETÁ,Estados Unidos,11.0,67.0
2022,6,CAQUETÁ,Ecuador,8.0,67.0
2022,6,CAQUETÁ,México,8.0,67.0
2022,6,CAQUETÁ,Canadá,6.0,67.0
2022,6,CAQUETÁ,Perú,5.0,67.0
2022,6,CAQUETÁ,Brasil,4.0,67.0
2022,6,CAQUETÁ,Chile,4.0,67.0
2022,6,CAQUETÁ,Francia,4.0,67.0
2022,6,CAQUETÁ,Argentina,3.0,67.0
2022,6,CAQUETÁ,España,2.0,67.0
2022,6,CAQUETÁ,Portugal,2.0,67.0
2022,6,CAQUETÁ,Uruguay,2.0,67.0
2022,6,CAQUETÁ,Bolivia,1.0,67.0
2022,6,CAQUETÁ,Costa Rica,1.0,67.0
2022,6,CAQUETÁ,Cuba,1.0,67.0
2022,6,CAQUETÁ,El Salvador,1.0,67.0
2022,6,CAQUETÁ,India,1.0,67.0
2022,6,CAQUETÁ,Israel,1.0,67.0
2022,6,CAQUETÁ,Reino Unido,1.0,67.0
2022,6,CAQUETÁ,República Dominicana,1.0,67.0
2022,7,CAQUETÁ,Estados Unidos,16.0,66.0
2022,7,CAQUETÁ,Ecuador,8.0,66.0
2022,7,CAQUETÁ,España,7.0,66.0
2022,7,CAQUETÁ,Canadá,5.0,66.0
2022,7,CAQUETÁ,Chile,5.0,66.0
2022,7,CAQUETÁ,Perú,5.0,66.0
2022,7,CAQUETÁ,México,4.0,66.0
2022,7,CAQUETÁ,Alemania,2.0,66.0
2022,7,CAQUETÁ,Argentina,2.0,66.0
2022,7,CAQUETÁ,Australia,2.0,66.0
2022,7,CAQUETÁ,El Salvador,2.0,66.0
2022,7,CAQUETÁ,Brasil,1.0,66.0
2022,7,CAQUETÁ,Cuba,1.0,66.0
2022,7,CAQUETÁ,Dinamarca,1.0,66.0
2022,7,CAQUETÁ,Francia,1.0,66.0
2022,7,CAQUETÁ,Países Bajos,1.0,66.0
2022,7,CAQUETÁ,Panamá,1.0,66.0
2022,7,CAQUETÁ,Reino Unido,1.0,66.0
2022,7,CAQUETÁ,Uruguay,1.0,66.0
2022,8,CAQUETÁ,Estados Unidos,16.0,71.0
2022,8,CAQUETÁ,Ecuador,15.0,71.0
2022,8,CAQUETÁ,México,10.0,71.0
2022,8,CAQUETÁ,Brasil,6.0,71.0
2022,8,CAQUETÁ,Chile,6.0,71.0
2022,8,CAQUETÁ,Bolivia,2.0,71.0
2022,8,CAQUETÁ,El Salvador,2.0,71.0
2022,8,CAQUETÁ,Italia,2.0,71.0
2022,8,CAQUETÁ,Perú,2.0,71.0
2022,8,CAQUETÁ,Alemania,1.0,71.0
2022,8,CAQUETÁ,Aruba,1.0,71.0
2022,8,CAQUETÁ,Canadá,1.0,71.0
2022,8,CAQUETÁ,China,1.0,71.0
2022,8,CAQUETÁ,Costa Rica,1.0,71.0
2022,8,CAQUETÁ,España,1.0,71.0
2022,8,CAQUETÁ,Francia,1.0,71.0
2022,8,CAQUETÁ,Guatemala,1.0,71.0
2022,8,CAQUETÁ,Reino Unido,1.0,71.0
2022,8,CAQUETÁ,Suecia,1.0,71.0
2022,9,CAQUETÁ,México,11.0,51.0
2022,9,CAQUETÁ,Estados Unidos,10.0,51.0
2022,9,CAQUETÁ,Ecuador,6.0,51.0
2022,9,CAQUETÁ,España,4.0,51.0
2022,9,CAQUETÁ,Perú,4.0,51.0
2022,9,CAQUETÁ,Chile,3.0,51.0
2022,9,CAQUETÁ,Costa Rica,3.0,51.0
2022,9,CAQUETÁ,Alemania,2.0,51.0
2022,9,CAQUETÁ,Cuba,2.0,51.0
2022,9,CAQUETÁ,Bolivia,1.0,51.0
2022,9,CAQUETÁ,Brasil,1.0,51.0
2022,9,CAQUETÁ,Canadá,1.0,51.0
2022,9,CAQUETÁ,Francia,1.0,51.0
2022,9,CAQUETÁ,Guatemala,1.0,51.0
2022,9,CAQUETÁ,Uruguay,1.0,51.0
2022,10,CAQUETÁ,Estados Unidos,13.0,63.0
2022,10,CAQUETÁ,Ecuador,12.0,63.0
2022,10,CAQUETÁ,Chile,11.0,63.0
2022,10,CAQUETÁ,Argentina,3.0,63.0
2022,10,CAQUETÁ,Brasil,3.0,63.0
2022,10,CAQUETÁ,Panamá,3.0,63.0
2022,10,CAQUETÁ,Costa Rica,2.0,63.0
2022,10,CAQUETÁ,España,2.0,63.0
2022,10,CAQUETÁ,Guatemala,2.0,63.0
2022,10,CAQUETÁ,Países Bajos,2.0,63.0
2022,10,CAQUETÁ,Canadá,1.0,63.0
2022,10,CAQUETÁ,Cuba,1.0,63.0
2022,10,CAQUETÁ,India,1.0,63.0
2022,10,CAQUETÁ,Irlanda,1.0,63.0
2022,10,CAQUETÁ,México,1.0,63.0
2022,10,CAQUETÁ,Perú,1.0,63.0
2022,10,CAQUETÁ,Portugal,1.0,63.0
2022,10,CAQUETÁ,Reino Unido,1.0,63.0
2022,10,CAQUETÁ,Suiza,1.0,63.0
2022,10,CAQUETÁ,Uruguay,1.0,63.0
2022,11,CAQUETÁ,Ecuador,14.0,70.0
2022,11,CAQUETÁ,México,14.0,70.0
2022,11,CAQUETÁ,España,7.0,70.0
2022,11,CAQUETÁ,Panamá,7.0,70.0
2022,11,CAQUETÁ,Canadá,5.0,70.0
2022,11,CAQUETÁ,Argentina,4.0,70.0
2022,11,CAQUETÁ,Perú,4.0,70.0
2022,11,CAQUETÁ,Chile,3.0,70.0
2022,11,CAQUETÁ,Australia,2.0,70.0
2022,11,CAQUETÁ,Estados Unidos,2.0,70.0
2022,11,CAQUETÁ,Alemania,1.0,70.0
2022,11,CAQUETÁ,Austria,1.0,70.0
2022,11,CAQUETÁ,Guatemala,1.0,70.0
2022,11,CAQUETÁ,Hungría,1.0,70.0
2022,11,CAQUETÁ,India,1.0,70.0
2022,11,CAQUETÁ,Países Bajos,1.0,70.0
2022,11,CAQUETÁ,Reino Unido,1.0,70.0
2022,11,CAQUETÁ,Uruguay,1.0,70.0
2022,12,CAQUETÁ,Ecuador,27.0,147.0
2022,12,CAQUETÁ,México,23.0,147.0
2022,12,CAQUETÁ,Estados Unidos,22.0,147.0
2022,12,CAQUETÁ,Canadá,12.0,147.0
2022,12,CAQUETÁ,Costa Rica,12.0,147.0
