anio,mes,departamento,municipio,indicador,atractivo,categoria,colegio,prestador,registro_nacional_de_turismo,direccion,pais_origen,valor
2018,6,HUILA,NEIVA,Visitantes extranjeros no residentes,,,,,,,,477
2018,6,HUILA,NEIVA,llegadas pasajeros Nacionales,,,,,,,,11171
2018,6,HUILA,PALERMO,Visitantes extranjeros no residentes,,,,,,,,3
2018,6,HUILA,PITALITO,Visitantes extranjeros no residentes,,,,,,,,54
2018,6,HUILA,PITALITO,llegadas pasajeros Nacionales,,,,,,,,1110
2018,6,HUILA,RIVERA,Visitantes extranjeros no residentes,,,,,,,,3
2018,6,HUILA,TARQUI,Visitantes extranjeros no residentes,,,,,,,,5
2018,6,HUILA,TESALIA,Visitantes extranjeros no residentes,,,,,,,,3
2018,6,HUILA,VILLAVIEJA,Visitantes extranjeros no residentes,,,,,,,,3
2018,6,HUILA,,Visitantes No Residentes por origen,,,,,,,Alemania,11.0
2018,6,HUILA,,Visitantes No Residentes por origen,,,,,,,Argentina,20.0
2018,6,HUILA,,Visitantes No Residentes por origen,,,,,,,Aruba,1.0
2018,6,HUILA,,Visitantes No Residentes por origen,,,,,,,Australia,4.0
2018,6,HUILA,,Visitantes No Residentes por origen,,,,,,,Austria,2.0
2018,6,HUILA,,Visitantes No Residentes por origen,,,,,,,Bolivia,4.0
2018,6,HUILA,,Visitantes No Residentes por origen,,,,,,,Brasil,11.0
2018,6,HUILA,,Visitantes No Residentes por origen,,,,,,,Bélgica,5.0
2018,6,HUILA,,Visitantes No Residentes por origen,,,,,,,Canadá,23.0
2018,6,HUILA,,Visitantes No Residentes por origen,,,,,,,Chile,18.0
2018,6,HUILA,,Visitantes No Residentes por origen,,,,,,,Corea del Sur,1.0
2018,6,HUILA,,Visitantes No Residentes por origen,,,,,,,Costa Rica,4.0
2018,6,HUILA,,Visitantes No Residentes por origen,,,,,,,Cuba,4.0
2018,6,HUILA,,Visitantes No Residentes por origen,,,,,,,Ecuador,56.0
2018,6,HUILA,,Visitantes No Residentes por origen,,,,,,,Egipto,1.0
2018,6,HUILA,,Visitantes No Residentes por origen,,,,,,,El Salvador,3.0
2018,6,HUILA,,Visitantes No Residentes por origen,,,,,,,España,40.0
2018,6,HUILA,,Visitantes No Residentes por origen,,,,,,,Estados Unidos,227.0
2018,6,HUILA,,Visitantes No Residentes por origen,,,,,,,Filipinas,1.0
2018,6,HUILA,,Visitantes No Residentes por origen,,,,,,,Francia,15.0
2018,6,HUILA,,Visitantes No Residentes por origen,,,,,,,Guatemala,3.0
2018,6,HUILA,,Visitantes No Residentes por origen,,,,,,,Honduras,4.0
2018,6,HUILA,,Visitantes No Residentes por origen,,,,,,,Israel,1.0
2018,6,HUILA,,Visitantes No Residentes por origen,,,,,,,Italia,7.0
2018,6,HUILA,,Visitantes No Residentes por origen,,,,,,,Luxemburgo,1.0
2018,6,HUILA,,Visitantes No Residentes por origen,,,,,,,México,69.0
2018,6,HUILA,,Visitantes No Residentes por origen,,,,,,,Noruega,4.0
2018,6,HUILA,,Visitantes No Residentes por origen,,,,,,,Panamá,11.0
2018,6,HUILA,,Visitantes No Residentes por origen,,,,,,,Paraguay,2.0
2018,6,HUILA,,Visitantes No Residentes por origen,,,,,,,Países Bajos,13.0
